Locality
Abbeville, Alabama
Mesquite, Nevada
North Las Vegas, Nevada
Reno, Nevada
Washoe County, Nevada
Sparks, Nevada
Wells, Nevada
West Wendover, Nevada
Winnemucca, Nevada
Humboldt County, Nevada
Yerington, Nevada
Black Rock Desert
Las Vegas–Paradise, NV MSA
Alamo, Nevada
Bullfrog County, Nevada
Acworth, New Hampshire
South Acworth, New Hampshire
Albany, New Hampshire
Ferncroft, New Hampshire
Alexandria, New Hampshire
Allenstown, New Hampshire
Suncook, New Hampshire
Alstead, New Hampshire
Alton, New Hampshire
Alton Bay, New Hampshire
Amherst, New Hampshire
Andover, New Hampshire
East Andover, New Hampshire
Antrim, New Hampshire
Ashland, New Hampshire
Atkinson, New Hampshire
Auburn, New Hampshire
Barnstead, New Hampshire
Center Barnstead, New Hampshire
Barrington, New Hampshire
Bartlett, New Hampshire
Glen, New Hampshire
Bath, New Hampshire
Mountain Lakes, New Hampshire
Bedford, New Hampshire
Belmont, New Hampshire
Lochmere, New Hampshire
Bennington, New Hampshire
Benton, New Hampshire
Berlin, New Hampshire
Cascade, New Hampshire
Bethlehem, New Hampshire
Boscawen, New Hampshire
Bow, New Hampshire
Bradford, New Hampshire
Brentwood, New Hampshire
Bridgewater, New Hampshire
Bristol, New Hampshire
Brookfield, New Hampshire
Brookline, New Hampshire
Campton, New Hampshire
Canaan, New Hampshire
Candia, New Hampshire
Candia Four Corners, New Hampshire
Canterbury, New Hampshire
Canterbury Shaker Village
Carroll, New Hampshire
Bretton Woods, New Hampshire
Center Harbor, New Hampshire
Charlestown, New Hampshire
Chatham, New Hampshire
Chester, New Hampshire
Chesterfield, New Hampshire
Spofford, New Hampshire
Chichester, New Hampshire
Claremont, New Hampshire
Clarksville, New Hampshire
Colebrook, New Hampshire
Columbia, New Hampshire
Tinkerville, New Hampshire
Concord, New Hampshire
Penacook, New Hampshire
Conway, New Hampshire
Center Conway, New Hampshire
Cornish, New Hampshire
Balloch, New Hampshire
Croydon, New Hampshire
Dalton, New Hampshire
Danbury, New Hampshire
Danville, New Hampshire
Deerfield, New Hampshire
Deering, New Hampshire
Derry, New Hampshire
East Derry, New Hampshire
Dorchester, New Hampshire
Dover, New Hampshire
Dublin, New Hampshire
Dummer, New Hampshire
Dunbarton, New Hampshire
Durham, New Hampshire
East Kingston, New Hampshire
Easton, New Hampshire
Eaton, New Hampshire
Effingham, New Hampshire
Ellsworth, New Hampshire
Enfield, New Hampshire
Enfield Center, New Hampshire
Epping, New Hampshire
Epsom, New Hampshire
Errol, New Hampshire
Exeter, New Hampshire
Farmington, New Hampshire
Fitzwilliam, New Hampshire
Francestown, New Hampshire
Franconia, New Hampshire
Franklin, New Hampshire
Freedom, New Hampshire
Fremont, New Hampshire
Gilford, New Hampshire
Glendale, New Hampshire
Gilmanton, New Hampshire
Gilmanton Ironworks, New Hampshire
Gilsum, New Hampshire
Goffstown, New Hampshire
Grasmere, New Hampshire
Gorham, New Hampshire
Goshen, New Hampshire
Grafton, New Hampshire
Grantham, New Hampshire
Greenfield, New Hampshire
Greenland, New Hampshire
Greenville, New Hampshire
Groton, New Hampshire
Hampstead, New Hampshire
East Hampstead, New Hampshire
Hampton, New Hampshire
Hampton Beach, New Hampshire
Hampton Falls, New Hampshire
Hancock, New Hampshire
Hanover, New Hampshire
Etna, New Hampshire
Harrisville, New Hampshire
Chesham, New Hampshire
Hart's Location, New Hampshire
Haverhill, New Hampshire
Hebron, New Hampshire
East Hebron, New Hampshire
Henniker, New Hampshire
Hill, New Hampshire
Hillsborough, New Hampshire
Hinsdale, New Hampshire
Holderness, New Hampshire
Hollis, New Hampshire
Hooksett, New Hampshire
South Hooksett, New Hampshire
Hopkinton, New Hampshire
Contoocook, New Hampshire
Hudson, New Hampshire
Jackson, New Hampshire
Jaffrey, New Hampshire
Jefferson, New Hampshire
Keene, New Hampshire
Kensington, New Hampshire
Kingston, New Hampshire
Laconia, New Hampshire
Lakeport, New Hampshire
Lancaster, New Hampshire
Landaff, New Hampshire
Langdon, New Hampshire
Lebanon, New Hampshire
West Lebanon, New Hampshire
Lee, New Hampshire
Lempster, New Hampshire
East Lempster, New Hampshire
Lincoln, New Hampshire
Lisbon, New Hampshire
Litchfield, New Hampshire
Littleton, New Hampshire
Londonderry, New Hampshire
Loudon, New Hampshire
Lyman, New Hampshire
Lyme, New Hampshire
Lyme Center, New Hampshire
Lyndeborough, New Hampshire
Madbury, New Hampshire
Madison, New Hampshire
Eidelweiss, New Hampshire
Manchester, New Hampshire
Marlborough, New Hampshire
Marlow, New Hampshire
Mason, New Hampshire
Meredith, New Hampshire
Bear Island (Lake Winnipesaukee)
Merrimack, New Hampshire
Reeds Ferry, New Hampshire
Middleton, New Hampshire
Milan, New Hampshire
Milford, New Hampshire
Milton, New Hampshire
Milton Mills, New Hampshire
Monroe, New Hampshire
Mont Vernon, New Hampshire
Moultonborough, New Hampshire
Lees Mill, New Hampshire
Nashua, New Hampshire
Nelson, New Hampshire
Munsonville, New Hampshire
New Boston, New Hampshire
New Castle, New Hampshire
New Durham, New Hampshire
New Hampton, New Hampshire
New Ipswich, New Hampshire
New London, New Hampshire
Elkins, New Hampshire
Newbury, New Hampshire
Blodgett Landing, New Hampshire
Newfields, New Hampshire
Newington, New Hampshire
Newmarket, New Hampshire
Newport, New Hampshire
Guild, New Hampshire
Newton, New Hampshire
Newton Junction, New Hampshire
North Hampton, New Hampshire
Northfield, New Hampshire
Northumberland, New Hampshire
Groveton, New Hampshire
Northwood, New Hampshire
Nottingham, New Hampshire
West Nottingham, New Hampshire
Orange, New Hampshire
Orford, New Hampshire
Ossipee, New Hampshire
Center Ossipee, New Hampshire
Pelham, New Hampshire
Pembroke, New Hampshire
Peterborough, New Hampshire
MacDowell Colony
Piermont, New Hampshire
Pittsburg, New Hampshire
Pittsfield, New Hampshire
Plainfield, New Hampshire
Meriden, New Hampshire
Plaistow, New Hampshire
Plymouth, New Hampshire
Portsmouth, New Hampshire
Strawbery Banke
Randolph, New Hampshire
Raymond, New Hampshire
Richmond, New Hampshire
Rindge, New Hampshire
Rochester, New Hampshire
East Rochester, New Hampshire
Rollinsford, New Hampshire
Roxbury, New Hampshire
Rumney, New Hampshire
Stinson Lake
Rye, New Hampshire
Rye Beach, New Hampshire
Salem, New Hampshire
North Salem, New Hampshire
Salisbury, New Hampshire
Sanbornton, New Hampshire
Winnisquam, New Hampshire
Sandown, New Hampshire
Sandwich, New Hampshire
Center Sandwich, New Hampshire
Seabrook, New Hampshire
Seabrook Beach, New Hampshire
Sharon, New Hampshire
Shelburne, New Hampshire
Somersworth, New Hampshire
South Hampton, New Hampshire
Springfield, New Hampshire
Stark, New Hampshire
Stewartstown, New Hampshire
West Stewartstown, New Hampshire
Stoddard, New Hampshire
Strafford, New Hampshire
Bow Lake Village, New Hampshire
Stratford, New Hampshire
North Stratford, New Hampshire
Stratham, New Hampshire
Sugar Hill, New Hampshire
Sullivan, New Hampshire
Sunapee, New Hampshire
Georges Mills, New Hampshire
Surry, New Hampshire
Sutton, New Hampshire
North Sutton, New Hampshire
Swanzey, New Hampshire
East Swanzey, New Hampshire
Tamworth, New Hampshire
Chocorua, New Hampshire
Temple, New Hampshire
Thornton, New Hampshire
Tilton, New Hampshire
Troy, New Hampshire
Tuftonboro, New Hampshire
Melvin Village, New Hampshire
Unity, New Hampshire
Wakefield, New Hampshire
East Wakefield, New Hampshire
Walpole, New Hampshire
Drewsville, New Hampshire
Warner, New Hampshire
Warren, New Hampshire
Glencliff, New Hampshire
Washington, New Hampshire
Waterville Valley, New Hampshire
Weare, New Hampshire
Webster, New Hampshire
Wentworth, New Hampshire
Westmoreland, New Hampshire
Poocham, New Hampshire
Whitefield, New Hampshire
Wilmot, New Hampshire
Wilton, New Hampshire
Winchester, New Hampshire
Ashuelot, New Hampshire
Windham, New Hampshire
Windsor, New Hampshire
Wolfeboro, New Hampshire
Wolfeboro Falls, New Hampshire
Woodstock, New Hampshire
North Woodstock, New Hampshire
Index of New Hampshire-related articles
Dartmouth–Lake Sunapee Region
Belknap County, New Hampshire
Atkinson and Gilmanton Academy Grant, New Hampshire
Newark, New Jersey
Essex County, New Jersey
Faulkner Act (mayor–council)
Jersey City, New Jersey
Hudson County, New Jersey
Paterson, New Jersey
Passaic County, New Jersey
Elizabeth, New Jersey
Union County, New Jersey
Edison, New Jersey
Middlesex County, New Jersey
Woodbridge Township, New Jersey
Lakewood Township, New Jersey
Ocean County, New Jersey
Township (Township Committee-Manager) (page does not exist)
Toms River, New Jersey
Hamilton Township, Mercer County, New Jersey
Mercer County, New Jersey
Trenton, New Jersey
Clifton, New Jersey
1923 Municipal Manager Law
Camden, New Jersey
Camden County, New Jersey
Brick Township, New Jersey
Cherry Hill, New Jersey
Passaic, New Jersey
Middletown Township, New Jersey
Monmouth County, New Jersey
Special charter (New Jersey)
Union City, New Jersey
Walsh Act
Old Bridge Township, New Jersey
Gloucester Township, New Jersey
East Orange, New Jersey
City (New Jersey)
Bayonne, New Jersey
Franklin Township, Somerset County, New Jersey
Somerset County, New Jersey
Faulkner Act (council–manager)
North Bergen, New Jersey
Vineland, New Jersey
Cumberland County, New Jersey
Union Township, Union County, New Jersey
Township (New Jersey)
Piscataway, New Jersey
New Brunswick, New Jersey
Jackson Township, New Jersey
Wayne, New Jersey
Irvington, New Jersey
Parsippany-Troy Hills, New Jersey
Morris County, New Jersey
Howell Township, New Jersey
Perth Amboy, New Jersey
Hoboken, New Jersey
Plainfield, New Jersey
West New York, New Jersey
Washington Township, Gloucester County, New Jersey
Gloucester County, New Jersey
East Brunswick, New Jersey
Bloomfield, New Jersey
West Orange, New Jersey
Evesham Township, New Jersey
Burlington County, New Jersey
Bridgewater Township, New Jersey
South Brunswick, New Jersey
Egg Harbor Township, New Jersey
Atlantic County, New Jersey
Manchester Township, New Jersey
Hackensack, New Jersey
Bergen County, New Jersey
Sayreville, New Jersey
Borough (New Jersey)
Mount Laurel, New Jersey
Berkeley Township, New Jersey
North Brunswick, New Jersey
Faulkner Act (mayor–council–administrator)
Kearny, New Jersey
Town (New Jersey)
Linden, New Jersey
Marlboro Township, New Jersey
Teaneck, New Jersey
Atlantic City, New Jersey
Winslow Township, New Jersey
Monroe Township, Middlesex County, New Jersey
Manalapan Township, New Jersey
Hillsborough Township, New Jersey
Montclair, New Jersey
Galloway Township, New Jersey
Freehold Township, New Jersey
Monroe Township, Gloucester County, New Jersey
Belleville, New Jersey
Pennsauken Township, New Jersey
Ewing Township, New Jersey
Fort Lee, New Jersey
Lawrence Township, Mercer County, New Jersey
Fair Lawn, New Jersey
Willingboro Township, New Jersey
Long Branch, New Jersey
Deptford Township, New Jersey
Garfield, New Jersey
Westfield, New Jersey
Orange, New Jersey
Livingston, New Jersey
Voorhees Township, New Jersey
Princeton, New Jersey
Millville, New Jersey
Nutley, New Jersey
Mount Olive Township, New Jersey
Neptune Township, New Jersey
Pemberton Township, New Jersey
Lacey Township, New Jersey
Rahway, New Jersey
Ocean Township, Monmouth County, New Jersey
East Windsor Township, New Jersey
West Windsor Township, New Jersey
Englewood, New Jersey
Bergenfield, New Jersey
Bernards Township, New Jersey
Stafford Township, New Jersey
Faulkner Act (small municipality)
Hamilton Township, Atlantic County, New Jersey
Paramus, New Jersey
Wall Township, New Jersey
Mahwah, New Jersey
West Milford, New Jersey
Randolph, New Jersey
Bridgeton, New Jersey
Ridgewood, New Jersey
Rockaway Township, New Jersey
Lodi, New Jersey
Vernon Township, New Jersey
Sussex County, New Jersey
Maplewood, New Jersey
Cliffside Park, New Jersey
Scotch Plains, New Jersey
South Plainfield, New Jersey
Roxbury Township, New Jersey
Medford, New Jersey
Plainsboro Township, New Jersey
Lower Township, New Jersey
Cape May County, New Jersey
Carteret, New Jersey
Cranford, New Jersey
Burlington Township, New Jersey
Morris Township, New Jersey
Montgomery Township, New Jersey
Raritan Township, New Jersey
Hunterdon County, New Jersey
North Plainfield, New Jersey
West Deptford Township, New Jersey
Montville, New Jersey
Summit, New Jersey
Hillside, New Jersey
Jefferson Township, New Jersey
Roselle, New Jersey
Barnegat Township, New Jersey
Moorestown, New Jersey
Lyndhurst, New Jersey
Hazlet, New Jersey
Pleasantville, New Jersey
Millburn, New Jersey
Little Egg Harbor Township, New Jersey
Sparta Township, New Jersey
Palisades Park, New Jersey
Elmwood Park, New Jersey
Maple Shade Township, New Jersey
Middle Township, New Jersey
Hawthorne, New Jersey
Glassboro, New Jersey
Washington Township, Morris County, New Jersey
Morristown, New Jersey
Point Pleasant, New Jersey
Aberdeen Township, New Jersey
Dover, New Jersey
Rutherford, New Jersey
Tinton Falls, New Jersey
Lindenwold, New Jersey
Dumont, New Jersey
Hopewell Township, Mercer County, New Jersey
Delran Township, New Jersey
Franklin Township, Gloucester County, New Jersey
Holmdel Township, New Jersey
Wyckoff, New Jersey
Denville Township, New Jersey
New Milford, New Jersey
Secaucus, New Jersey
South Orange, New Jersey
Readington Township, New Jersey
Asbury Park, New Jersey
South River, New Jersey
Madison, New Jersey
Springfield Township, Union County, New Jersey
Cinnaminson Township, New Jersey
Pequannock Township, New Jersey
North Arlington, New Jersey
Warren Township, New Jersey
Mantua Township, New Jersey
Hopatcong, New Jersey
Phillipsburg, New Jersey
Warren County, New Jersey
Hammonton, New Jersey
Clark, New Jersey
Haddon Township, New Jersey
Tenafly, New Jersey
Ramsey, New Jersey
Branchburg, New Jersey
Little Falls, New Jersey
Highland Park, New Jersey
Collingswood, New Jersey
Fairview, Bergen County, New Jersey
Hanover Township, New Jersey
Saddle Brook, New Jersey
Robbinsville Township, New Jersey
Middlesex, New Jersey
Harrison, New Jersey
Metuchen, New Jersey
Clinton Township, New Jersey
Pennsville Township, New Jersey
Salem County, New Jersey
Verona, New Jersey
Roselle Park, New Jersey
Berkeley Heights, New Jersey
Oakland, New Jersey
Ridgefield Park, New Jersey
Eatontown, New Jersey
Lumberton Township, New Jersey
Weehawken, New Jersey
Harrison Township, New Jersey
Cedar Grove, New Jersey
Upper Township, New Jersey
Ringwood, New Jersey
Red Bank, New Jersey
New Providence, New Jersey
Florence Township, New Jersey
Somerville, New Jersey
Freehold Borough, New Jersey
Hasbrouck Heights, New Jersey
Woodland Park, New Jersey
Ocean City, New Jersey
Florham Park, New Jersey
Glen Rock, New Jersey
Haddonfield, New Jersey
Bellmawr, New Jersey
Edgewater, New Jersey
Gloucester City, New Jersey
Bordentown Township, New Jersey
Wantage Township, New Jersey
River Edge, New Jersey
Wallington, New Jersey
Guttenberg, New Jersey
East Hanover Township, New Jersey
Wanaque, New Jersey
Pompton Lakes, New Jersey
Beachwood, New Jersey
Ridgefield, New Jersey
Westwood, New Jersey
Totowa, New Jersey
Somers Point, New Jersey
West Caldwell, New Jersey
Ventnor City, New Jersey
Waterford Township, New Jersey
Little Ferry, New Jersey
Franklin Lakes, New Jersey
Millstone Township, New Jersey
Lincoln Park, New Jersey
Southampton Township, New Jersey
Chatham Township, New Jersey
Bound Brook, New Jersey
Manville, New Jersey
Kinnelon, New Jersey
Pine Hill, New Jersey
Hillsdale, New Jersey
Woolwich Township, New Jersey
Woodbury, New Jersey
Colts Neck Township, New Jersey
Keansburg, New Jersey
Burlington, New Jersey
Hackettstown, New Jersey
River Vale, New Jersey
Waldwick, New Jersey
East Greenwich Township, New Jersey
Maywood, New Jersey
Mount Holly, New Jersey
Brigantine, New Jersey
Pittsgrove Township, New Jersey
Washington Township, Bergen County, New Jersey
Pitman, New Jersey
Chatham Borough, New Jersey
Leonia, New Jersey
East Rutherford, New Jersey
Edgewater Park, New Jersey
Audubon, New Jersey
Westampton Township, New Jersey
Matawan, New Jersey
Long Hill Township, New Jersey
Park Ridge, New Jersey
South Amboy, New Jersey
Northfield, New Jersey
Cresskill, New Jersey
Mansfield Township, Burlington County, New Jersey
Runnemede, New Jersey
Plumsted Township, New Jersey
North Haledon, New Jersey
Absecon, New Jersey
