Name,Address,Locality,Region,Postal Code,Telephone,Website,Category
Ellis Piano & Organ Inc,NA,NA,NA,NA,NA,NA,NA
Tom Gilmore Piano Service,NA,"Gadsden, ",AL,35901,(256) 547-8420,NA,Pianos & OrgansMusical Instruments
Oden Piano Co,NA,NA,NA,NA,(256) 547-6334,NA,Pianos & OrgansMusical Instruments
2565059215,7445 Scenic Highway,"Gadsden, ",AL,35904,(256) 399-7821,NA,"Pianos & Organ-Tuning, Repair &..."
Baker Piano & Music Co,211 Broad St,"Gadsden, ",AL,35901,(256) 546-4038,NA,Pianos & OrgansMusic Sheet
World Class Piano Co,12475 Al Highway 9 N,"Cedar Bluff, ",AL,35959,(706) 936-4058,http://steinwaywanted.com,Pianos & Organs
Buddy Gray Music,748 Forrest Ave,"Gadsden, ",AL,35901,(256) 547-3311,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama City Oden Piano Co,108 N 26th St,"Gadsden, ",AL,35904,(256) 547-6333,http://odenmusicandbllards.com,Pianos & OrgansMusical Instruments
"Oden Music, Inc.",108 N 26th St,"Gadsden, ",AL,35904,(256) 547-6333,NA,Musical InstrumentsPianos & Organs
Alabama City Billiard Co,108 N 26th St,"Gadsden, ",AL,35904,(256) 251-5487,http://odenmusicandbilliards.com,"Pianos & Organ-Tuning, Repair &..."
Parris Piano Service,13 Fox Hill Drive SW,"Rome, ",GA,30165,(706) 331-4859,NA,"Pianos & Organ-Tuning, Repair &..."
Carrell Music,1040 Sumatanga Rd,"Gallant, ",AL,35972,(205) 338-2313,http://carrellmusic.com,"Pianos & Organ-Tuning, Repair &..."
Kimbrell Reed Organ & Player Piano Restorations,240 S Royal Ave,"Florence, ",AL,35630,(256) 767-7177,http://www.playerpianopumporganrestorations.com,Musical Instruments-Repair
Patterson Group,3218 Huntsville Rd,"Florence, ",AL,35630,(256) 767-7324,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Music,2450 Mall Rd,"Florence, ",AL,35630,(256) 764-3932,NA,Musical Instrument Supplies &...
North Alabama Piano Tuning,4328 Highway 48,"Russellville, ",AL,35654,(256) 335-1820,NA,"Pianos & Organ-Tuning, Repair &..."
Emiron Music Inc,101 2nd Ave NE,"Decatur, ",AL,35601,(256) 353-0772,http://www.emironmusic.com,Pianos & Organs
Eddie Jones Piano Tuning & Rebuild,KIRBY Bridge Rd,"Decatur, ",AL,35603,(256) 350-3838,NA,Pianos & OrgansMusical Instruments
Clete Hardiman Piano Service,309 N Military St,"Loretto, ",TN,38469,(931) 853-5009,NA,"Pianos & Organ-Tuning, Repair &..."
Joey Hall Piano Tuning,NA,NA,NA,NA,(256) 233-6254,NA,Pianos & OrgansMusical Instruments
Eddie Jones Piano Tuning & Rebuild,NA,NA,NA,NA,(256) 350-3838,NA,Pianos & Organs
Diana A Pettit Piano Studio,26755 Pine Dr,"Athens, ",AL,35613,(256) 230-6826,http://dianapettitpianostudio.com,Pianos & Organs
Clete Hardiman Piano Service,309 N Military St,"Loretto, ",TN,38469,(931) 853-5009,NA,"Pianos & Organ-Tuning, Repair &..."
Emiron Music Inc,101 2nd Ave NE,"Decatur, ",AL,35601,(256) 353-0772,http://www.emironmusic.com,Sound Systems & Equipment
Eddie Jones Piano Tuning & Rebuild,KIRBY Bridge Rd,"Decatur, ",AL,35603,(256) 350-3838,NA,Pianos & OrgansMusical Instruments
Perfect Pitch Piano,286 Nash Rd,"Summertown, ",TN,38483,(931) 964-9944,http://tnperfectpitchpiano.com,"Pianos & Organ-Tuning, Repair &..."
Alabama Music,2450 Mall Rd,"Florence, ",AL,35630,(256) 764-3932,NA,Musical Instrument Supplies &...
Gary Stallings Piano Technician,2415 Carters Gin Rd,"Toney, ",AL,35773,(256) 859-5151,NA,"Pianos & Organ-Tuning, Repair &..."
Avodah Piano Enterprises,1313 Factory Creek Rd,"Ethridge, ",TN,38456,(931) 363-0331,http://www.repairingthebreachmedia.wordpress.com,"Pianos & Organ-Tuning, Repair &..."
Patterson Group,3218 Huntsville Rd,"Florence, ",AL,35630,(256) 767-7324,NA,"Pianos & Organ-Tuning, Repair &..."
Kimbrell Reed Organ & Player Piano Restorations,240 S Royal Ave,"Florence, ",AL,35630,(256) 767-7177,http://www.playerpianopumporganrestorations.com,Musical Instruments-Repair
"Hardman Piano Services, LLC",NA,NA,NA,NA,(256) 574-4761,http://www.whardman.com,Pianos & OrgansMusical Instruments
Eddie Jones Piano Tuning & Rebuild,NA,NA,NA,NA,NA,NA,NA
Glovers Piano Shop,13610 W US 84,"Newton, ",AL,36352,(334) 692-3810,NA,"Pianos & Organ-Tuning, Repair &..."
Latta Music Co,3332 W Main St,"Dothan, ",AL,36305,(334) 793-6011,http://www.lattamusic.com,Pianos & Organs
Dailey Piano Shop,807 Gonzales Dr,"Dothan, ",AL,36305,(334) 792-0991,http://www.daileypianoshop.com,"Pianos & Organ-Tuning, Repair &..."
Whitman Computers & Music Inc.,2257 Montgomery Hwy.,"Dothan, ",AL,36303,(334) 794-5214,NA,"Pianos & Organ-Tuning, Repair &..."
A 440 Whitman Piano Tuning,2257 Montgomery Hwy,"Dothan, ",AL,36303,(334) 794-5214,http://www.whitmanmusic.com,"Pianos & Organ-Tuning, Repair &..."
Tadlock Pianos & Organs,1510 Montgomery Hwy,"Dothan, ",AL,36303,(334) 793-5527,http://www.tadlockorgan.com,"Pianos & Organ-Tuning, Repair &..."
Whitman Furniture Restoration,2257 Montgomery Hwy,"Dothan, ",AL,36303,(334) 671-2274,http://www.whitmanmusic.com,Furniture Repair & Refinish
Dailey Piano Shop,1700 Headland Ave,"Dothan, ",AL,36303,(334) 792-0991,http://www.daileypianoshop.com,"Pianos & Organ-Tuning, Repair &..."
Dyess Music Center,207 W Cumming Ave,"Opp, ",AL,36467,(334) 493-7413,NA,Music Sheet
Latta Music Co,NA,NA,NA,NA,NA,NA,NA
Clete Hardiman Piano Service,309 N Military St,"Loretto, ",TN,38469,(931) 853-5009,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Music,2450 Mall Rd,"Florence, ",AL,35630,(256) 764-3932,NA,Musical Instrument Supplies &...
Kimbrell Reed Organ & Player Piano Restorations,240 S Royal Ave,"Florence, ",AL,35630,(256) 767-7177,http://www.playerpianopumporganrestorations.com,Musical Instruments-Repair
Patterson Group,3218 Huntsville Rd,"Florence, ",AL,35630,(256) 767-7324,NA,"Pianos & Organ-Tuning, Repair &..."
Diana A Pettit Piano Studio,26755 Pine Dr,"Athens, ",AL,35613,(256) 230-6826,http://dianapettitpianostudio.com,Pianos & Organs
Perfect Pitch Piano,286 Nash Rd,"Summertown, ",TN,38483,(931) 964-9944,http://tnperfectpitchpiano.com,"Pianos & Organ-Tuning, Repair &..."
Avodah Piano Enterprises,1313 Factory Creek Rd,"Ethridge, ",TN,38456,(931) 363-0331,http://www.repairingthebreachmedia.wordpress.com,"Pianos & Organ-Tuning, Repair &..."
Dyess Music Center,207 W Cumming Ave,"Opp, ",AL,36467,(334) 493-7413,NA,Music Sheet
Latta Music Co,3332 W Main St,"Dothan, ",AL,36305,(334) 793-6011,http://www.lattamusic.com,Pianos & Organs
Glovers Piano Shop,13610 W US 84,"Newton, ",AL,36352,(334) 692-3810,NA,"Pianos & Organ-Tuning, Repair &..."
Dailey Piano Shop,807 Gonzales Dr,"Dothan, ",AL,36305,(334) 792-0991,http://www.daileypianoshop.com,"Pianos & Organ-Tuning, Repair &..."
Playground Music Center,429 Mary Esther Cut Off NW,"Fort Walton Beach, ",FL,32548,(850) 243-2514,http://playground-music.biz,Musical Instrument Supplies &...
Art's Music Shop Inc,NA,NA,NA,NA,(800) 341-2787,http://www.artsmusicshop.com,Musical Instruments
Wally Doric Piano Tuning,775 Gulf Shore Drive,"Destin, ",FL,32541,(850) 687-8760,NA,"Pianos & Organ-Tuning, Repair &..."
Elrod Ted D Piano Technician,NA,NA,NA,NA,(256) 861-0045,NA,Music Instruction-Instrumental
Alabama City Oden Piano Co,108 N 26th St,"Gadsden, ",AL,35904,(256) 547-6333,http://odenmusicandbllards.com,Pianos & OrgansMusical Instruments
Baker Piano & Music Co,211 Broad St,"Gadsden, ",AL,35901,(256) 546-4038,NA,Pianos & OrgansMusic Sheet
"Oden Music, Inc.",108 N 26th St,"Gadsden, ",AL,35904,(256) 547-6333,NA,Musical InstrumentsPianos & Organs
Alabama City Billiard Co,108 N 26th St,"Gadsden, ",AL,35904,(256) 251-5487,http://odenmusicandbilliards.com,"Pianos & Organ-Tuning, Repair &..."
Carrell Music,1040 Sumatanga Rd,"Gallant, ",AL,35972,(205) 338-2313,http://carrellmusic.com,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Music,748 Forrest Ave,"Gadsden, ",AL,35901,(256) 547-3311,NA,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano,3929 Rock Ridge Rd,"Irondale, ",AL,35210,(205) 617-3936,http://proresultsplano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Austin's Piano & Organ Shop,56 Clipper Dr,"Selma, ",AL,36701,(334) 875-3724,NA,"Pianos & Organ-Tuning, Repair &..."
Beard William S Piano Tuner Technician,3691 Katherine Dr,"Lauderdale, ",MS,39335,(601) 632-1200,NA,"Pianos & Organ-Tuning, Repair &..."
William S Beard Piano Tuner,8517 W Parkway S,"Lauderdale, ",MS,39335,(601) 632-1200,NA,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Piano Tuning,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,NA,Pianos & OrgansMusical Instruments
Ethridge David Piano Tuner,9267 Highway 493,"Meridian, ",MS,39305,(601) 737-2353,NA,"Pianos & Organ-Tuning, Repair &..."
Beard William S Piano Tuner Technician,PO Box 2164,"Meridian, ",MS,39302,(601) 483-6579,NA,"Pianos & Organ-Tuning, Repair &..."
Ethridge David Piano Tuner,9267 Highway 493,"Bailey, ",MS,39320,(601) 737-2353,NA,"Pianos & Organ-Tuning, Repair &..."
Gray Buddy Music Center,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,http://buddygrayfire.com,"Pianos & Organ-Tuning, Repair &..."
Elrod Ted D Piano Technician,NA,NA,NA,NA,(256) 861-0045,NA,Pianos & Organs
Proscia Michael Organbuilder Inc,168 Barr Ave,"Bowdon, ",GA,30108,(770) 258-3388,http://prosciaorgans.com,Pianos & Organs
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Ellis Piano & Organ Inc,1550 Montgomery Hwy,"Birmingham, ",AL,35216,(205) 979-4463,http://www.ellispiano.com,Pianos & OrgansMusic SheetMusic Stores
Forbes Piano And Organ Company,3048 Independence Dr,"Birmingham, ",AL,35209,(205) 879-4154,http://www.domains.googlesyndication.com/apps/domainpark/domainpark.cgi?hl=&client=&domain_name=ww2.forbesorgan.com&output=html&channel=,Pianos & OrgansMusical Instruments
Alabama Piano Gallery,1425 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-3331,http://www.alabamapianogallery.com,Pianos & OrgansMusical Instruments
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Larry Russo Piano Studio,1501 Yorkmont Cir,"Vestavia, ",AL,35226,(205) 823-3232,NA,Music Instruction-Instrumental
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
G-Clef Notes Music Academy,2508 Mallard Square,"Birmingham, ",AL,35216,(205) 563-8238,NA,Recording Service-Sound & Video
Buddy Gray Music Center,1480 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-0482,NA,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,4647 Highway 280,"Birmingham, ",AL,35242,(205) 582-0847,http://www.artsmusicshop.com/,Musical Instruments
Forbes Organ Company,2624 Acton Rd,"Vestavia, ",AL,35243,(205) 298-8007,NA,Pianos & Organs
Music Plus & Piano,3833 Overton Manor Trl,"Vestavia, ",AL,35243,(205) 969-1443,NA,Pianos & Organs
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Duke School of Music,201-D Yeager Parkway,"Pelham, ",AL,35124,(205) 434-0599,http://www.frettedfingers.com,Bands & Orchestras
Music Plus Voice,3833 Overton Manor Ln,"Vestavia, ",AL,35243,(205) 969-1443,NA,Music Instruction-Vocal
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano,3929 Rock Ridge Rd,"Irondale, ",AL,35210,(205) 617-3936,http://proresultsplano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
McCormick Piano Tuning & Repair,PO 1218,"Sumiton, ",AL,35148,(205) 531-9437,NA,"Pianos & Organ-Tuning, Repair &..."
Beard William S Piano Tuner Technician,3691 Katherine Dr,"Lauderdale, ",MS,39335,(601) 632-1200,NA,"Pianos & Organ-Tuning, Repair &..."
William S Beard Piano Tuner,8517 W Parkway S,"Lauderdale, ",MS,39335,(601) 632-1200,NA,"Pianos & Organ-Tuning, Repair &..."
Beard William S Piano Tuner Technician,PO Box 2164,"Meridian, ",MS,39302,(601) 483-6579,NA,"Pianos & Organ-Tuning, Repair &..."
Ethridge David Piano Tuner,9267 Highway 493,"Meridian, ",MS,39305,(601) 737-2353,NA,"Pianos & Organ-Tuning, Repair &..."
Ethridge David Piano Tuner,9267 Highway 493,"Bailey, ",MS,39320,(601) 737-2353,NA,"Pianos & Organ-Tuning, Repair &..."
Pipe Organ Specialties Inc,3104 N 5th Ave,"Laurel, ",MS,39440,(601) 649-5581,http://pipeorgans.com,"Pianos & Organ-Tuning, Repair &..."
M & M Electronics,4656 Sharon Rd,"Laurel, ",MS,39443,(601) 425-1727,http://www.mmesupport.com,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Piano Tuning,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,NA,Pianos & OrgansMusical Instruments
Huggins Piano Service,3718 32nd St,"Tuscaloosa, ",AL,35401,(205) 349-1872,NA,Pianos & OrgansMusical Instruments
Petty's Piano Shop,521 Old Richton Rd,"Petal, ",MS,39465,(601) 795-2590,NA,Pianos & Organs
Austin's Piano & Organ Shop,56 Clipper Dr,"Selma, ",AL,36701,(334) 875-3724,NA,"Pianos & Organ-Tuning, Repair &..."
Adams Piano Service,522 E Fifth Ave,"Petal, ",MS,39465,(601) 818-5733,NA,"Pianos & Organ-Tuning, Repair &..."
Gray Buddy Music Center,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,http://buddygrayfire.com,"Pianos & Organ-Tuning, Repair &..."
Evans Lynn Piano Tuning & Repair,294 Feed Mill Rd,"Laurel, ",MS,39443,(601) 729-9002,NA,"Pianos & Organ-Tuning, Repair &..."
Lynn Evans Piano Tuning & Rpr,1082 Scr 3,"Taylorsville, ",MS,39168,(601) 729-2823,http://www.nationalbench.com,"Pianos & Organ-Tuning, Repair &..."
North Alabama Piano Tuning,4328 Highway 48,"Russellville, ",AL,35654,(256) 335-1820,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Music,2450 Mall Rd,"Florence, ",AL,35630,(256) 764-3932,NA,Musical Instrument Supplies &...
Kimbrell Reed Organ & Player Piano Restorations,240 S Royal Ave,"Florence, ",AL,35630,(256) 767-7177,http://www.playerpianopumporganrestorations.com,Musical Instruments-Repair
Patterson Group,3218 Huntsville Rd,"Florence, ",AL,35630,(256) 767-7324,NA,"Pianos & Organ-Tuning, Repair &..."
Beard William S Piano Tuner Technician,3691 Katherine Dr,"Lauderdale, ",MS,39335,(601) 632-1200,NA,"Pianos & Organ-Tuning, Repair &..."
William S Beard Piano Tuner,8517 W Parkway S,"Lauderdale, ",MS,39335,(601) 632-1200,NA,"Pianos & Organ-Tuning, Repair &..."
Ethridge David Piano Tuner,9267 Highway 493,"Meridian, ",MS,39305,(601) 737-2353,NA,"Pianos & Organ-Tuning, Repair &..."
Ethridge David Piano Tuner,9267 Highway 493,"Bailey, ",MS,39320,(601) 737-2353,NA,"Pianos & Organ-Tuning, Repair &..."
Beard William S Piano Tuner Technician,PO Box 2164,"Meridian, ",MS,39302,(601) 483-6579,NA,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Piano Tuning,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,NA,Pianos & OrgansMusical Instruments
Huggins Piano Service,3718 32nd St,"Tuscaloosa, ",AL,35401,(205) 349-1872,NA,Pianos & OrgansMusical Instruments
Gray Buddy Music Center,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,http://buddygrayfire.com,"Pianos & Organ-Tuning, Repair &..."
The Auburn Piano Studio,NA,"Auburn, ",AL,36830,(334) 663-6714,http://www.theauburnpianostudio.com,Music Instruction-Instrumental
Spicers Music,2140 E University Dr,"Auburn, ",AL,36830,(334) 329-7529,http://www.spicersmusic.com,Music SheetMusic Stores
Jim Hill Piano Tuning & Repair,1350 Lee Road 208,"Phenix City, ",AL,36870,(334) 297-4702,http://www.hillpianoservice.com,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(800) 341-2787,http://www.artsmusicshop.com,Musical Instruments
Dyess Music Center,207 W Cumming Ave,"Opp, ",AL,36467,(334) 493-7413,NA,Music Sheet
Glovers Piano Shop,13610 W US 84,"Newton, ",AL,36352,(334) 692-3810,NA,"Pianos & Organ-Tuning, Repair &..."
Playground Music Center,429 Mary Esther Cut Off NW,"Fort Walton Beach, ",FL,32548,(850) 243-2514,http://playground-music.biz,Musical Instrument Supplies &...
Wally Doric Piano Tuning,775 Gulf Shore Drive,"Destin, ",FL,32541,(850) 687-8760,NA,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(800) 341-2787,http://www.artsmusicshop.com,Musical Instruments
Buddy Gray Music Center,NA,"Vestavia Hills, ",AL,35405,(205) 822-0482,NA,Flooring Installation Equipment &...
Dove Electronics Certified Organ & Keyboard Service,NA,NA,NA,NA,(205) 647-1511,NA,Musical Instruments-Repair
Kannon Piano Service,NA,"Moody, ",AL,35004,(205) 960-8583,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Piano Craftsmen,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 492-2238,NA,"Pianos & Organ-Tuning, Repair &..."
Harrell Restorations,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 681-2422,NA,"Pianos & Organ-Tuning, Repair &..."
Musicrafts,13267 State Highway 160,"Cleveland, ",AL,35049,(205) 559-7414,http://www.rmtoriginals.com,"Pianos & Organ-Tuning, Repair &..."
Piano Tuner/ Techician,NA,"Birmingham, ",AL,35217,(205) 480-5583,NA,"Pianos & Organ-Tuning, Repair &..."
Robertson Piano,NA,NA,NA,NA,(205) 693-9963,http://www.robertsonpianotuning.com,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano Tuning,NA,NA,NA,NA,(205) 617-3936,http://proresultspiano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Artvisions Media Arts Associates,NA,"Homewood, ",AL,35209,(205) 945-8324,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified Organ & Keyboard Service,NA,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified,1370 Long Leaf Trl,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
Carrell Music,1040 Sumatanga Rd,"Gallant, ",AL,35972,(205) 338-2313,http://carrellmusic.com,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano,3929 Rock Ridge Rd,"Irondale, ",AL,35210,(205) 617-3936,http://proresultsplano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Ellis Piano & Organ Inc,1550 Montgomery Hwy,"Birmingham, ",AL,35216,(205) 979-4463,http://www.ellispiano.com,Pianos & OrgansMusic SheetMusic Stores
Art's Music Shop Inc,4647 Highway 280,"Birmingham, ",AL,35242,(205) 995-8376,http://www.artsmusicshop.com,Pianos & Organs
Music Plus & Piano,3833 Overton Manor Trl,"Vestavia, ",AL,35243,(205) 969-1443,NA,Pianos & Organs
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Music Plus Voice,3833 Overton Manor Ln,"Vestavia, ",AL,35243,(205) 969-1443,NA,Music Instruction-Vocal
McCormick Piano Tuning & Repair,PO 1218,"Sumiton, ",AL,35148,(205) 531-9437,NA,"Pianos & Organ-Tuning, Repair &..."
Ellis Piano & Organ Inc,NA,NA,NA,NA,NA,NA,NA
Latta Music Co,3332 W Main St,"Dothan, ",AL,36305,(334) 793-6011,http://www.lattamusic.com,Pianos & Organs
A 440 Whitman Piano Tuning,2257 Montgomery Hwy,"Dothan, ",AL,36303,(334) 794-5214,http://www.whitmanmusic.com,"Pianos & Organ-Tuning, Repair &..."
Whitman Computers & Music Inc.,2257 Montgomery Hwy.,"Dothan, ",AL,36303,(334) 794-5214,NA,"Pianos & Organ-Tuning, Repair &..."
Tadlock Pianos & Organs,1510 Montgomery Hwy,"Dothan, ",AL,36303,(334) 793-5527,http://www.tadlockorgan.com,"Pianos & Organ-Tuning, Repair &..."
Glovers Piano Shop,13610 W US 84,"Newton, ",AL,36352,(334) 692-3810,NA,"Pianos & Organ-Tuning, Repair &..."
Dailey Piano Shop,807 Gonzales Dr,"Dothan, ",AL,36305,(334) 792-0991,http://www.daileypianoshop.com,"Pianos & Organ-Tuning, Repair &..."
Thomas Piano Service,14273 Troy Hwy,"Mathews, ",AL,36052,(334) 288-0941,http://alabamapianoservice.com,"Pianos & Organ-Tuning, Repair &..."
Dailey Piano Shop,1700 Headland Ave,"Dothan, ",AL,36303,(334) 792-0991,http://www.daileypianoshop.com,"Pianos & Organ-Tuning, Repair &..."
Whitman Furniture Restoration,2257 Montgomery Hwy,"Dothan, ",AL,36303,(334) 671-2274,http://www.whitmanmusic.com,Furniture Repair & Refinish
Latta Music Co,NA,NA,NA,NA,NA,NA,NA
Moates Furniture Refinishing,685 Lower Kingston Rd,"Prattville, ",AL,36067,(334) 365-7376,NA,Furniture Repair & Refinish
Culp Piano and Organ Co,1214 Madison Ave,"Montgomery, ",AL,36107,(334) 265-2857,NA,Musical Instrument Rental
Glasgow Piano Services,5900 Monticello Dr.,"Montgomery, ",AL,36117,(334) 272-2444,http://www.glasgowpianoservices.com,Pianos & Organs
